"Seviye";"Türkçe İpucu";"İngilizce Cevap";"Kelime Türü";"Sıklık Sırası";"Durum";"Durum Kodu";"İnceleyen Model";"Güven";"Önerilen İpucu";"İnceleme Gerekçesi";"Alternatifler";"Kaynak"
"A2";"İstisna";"EXCEPTION";"Noun";"1484";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"İstisna";"The clue is accurate, single-word, and matches the part of speech.";"";"freedict+kelly+frequencywords"
"A2";"Görülebilir";"VISUAL";"Adjective";"1485";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Görsel";"The clue 'Görülebilir' is an adjective (can be seen), but 'VISUAL' as an adjective is better translated as 'Görsel'.";"Optik | Görerek";"freedict+kelly+frequencywords"
"A2";"Verme";"EXPENSE";"Noun";"1486";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Masraf";"The clue 'Verme' (giving) is incorrect. 'Masraf' or 'Harcama' are correct synonyms for 'EXPENSE'.";"Fiyat | Harcama | Paha | Hesabıma";"freedict+kelly+frequencywords"
"A2";"Etkili";"IMPRESSIVE";"Adjective";"1487";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.95";"Etkileyici";"The current clue 'Etkili' (Effective) is not the most accurate synonym for 'Impressive'. 'Etkileyici' is the standard translation.";"";"freedict+kelly+frequencywords"
"A2";"Açıklama";"EXPLANATION";"Noun";"1490";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Açıklama";"The clue is accurate, single-word, and matches the part of speech.";"Anlam | Tarif | Yorum | İzah";"freedict+kelly+frequencywords"
"A2";"Bildirmek";"DECLARE";"Verb";"1493";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Bildirmek";"The clue is accurate and appropriate for the verb form.";"";"freedict+kelly+frequencywords"
"A2";"Uçak";"SHIP";"Noun";"1495";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Gemi";"The current clue 'Uçak' means 'Airplane'. The correct noun for 'Ship' is 'Gemi'. 'Göndermek' is the verb form.";"Göndermek";"freedict+kelly+frequencywords"
"A2";"Kayıt";"REGISTRATION";"Noun";"1496";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Kayıt";"The clue is accurate and matches the noun form.";"";"freedict+kelly+frequencywords"
"A2";"Garip";"STRANGE";"Adjective";"1497";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Garip";"The clue 'Garip' is a direct and accurate synonym for 'Strange' at A2 level.";"Tuhaf | Yabancı | Acayip | Utangaç";"freedict+kelly+frequencywords"
"A2";"Girme";"ENTRANCE";"Noun";"1498";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Giriş";"The current clue 'Girme' is a verb (entering), while 'Entrance' is a noun. 'Giriş' is the correct noun form.";"Giriş";"freedict+kelly+frequencywords"
"A2";"Uyarmak";"WARN";"Verb";"1499";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Uyarmak";"The clue 'Uyarmak' is a perfect one-word translation for the verb 'Warn'.";"";"freedict+kelly+frequencywords"
"A2";"Dağ";"HEIGHT";"Noun";"1501";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Yükseklik";"The clue 'Dağ' means 'Mountain'. 'Height' means 'Yükseklik'. The current clue is factually incorrect.";"Tepe | Yükseklik | Zirve | Doruk";"freedict+kelly+frequencywords"
"A2";"Sormak";"CONSULT";"Verb";"1504";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.85";"Danışmak";"The clue 'Sormak' (to ask) is close but 'Danışmak' is the more precise translation for 'Consult'.";"Danışman | Rehber | Danışmak";"freedict+kelly+frequencywords"
"A2";"Korkutmak";"THREATEN";"Verb";"1505";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Korkutmak";"The clue is a direct, single-word synonym for the verb 'threaten' and fits the A2 level.";"";"freedict+kelly+frequencywords"
"A2";"Biraz";"SOMEWHAT";"Adverb";"1506";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Biraz";"The clue is a standard, single-word translation for the adverb 'somewhat'.";"";"freedict+kelly+frequencywords"
"A2";"Kazanmak";"EARN";"Verb";"1507";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Kazanmak";"The clue 'Kazanmak' is the most common and accurate single-word translation for 'earn'.";"Edinmek";"freedict+kelly+frequencywords"
"A2";"Gönüllü";"WILLING";"Adjective";"1510";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Gönüllü";"The clue 'Gönüllü' accurately reflects the adjective 'willing' in a single word.";"Razı | İçten";"freedict+kelly+frequencywords"
"A2";"Ödül";"PRIZE";"Noun";"1511";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Ödül";"The clue 'Ödül' is a precise single-word noun for 'prize'.";"";"freedict+kelly+frequencywords"
"A2";"Devam";"PERMANENT";"Adjective";"1513";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Daimi";"The clue 'Devam' is a verb/adverb, while 'Permanent' is an adjective. 'Daimi' is a better grammatical match.";"Sürekli | Daima | Daimi";"freedict+kelly+frequencywords"
"A2";"Tepe";"HILL";"Noun";"1515";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Tepe";"The clue is accurate, single-word, and matches the part of speech.";"Yığın | Yokuş";"freedict+kelly+frequencywords"
"A2";"Sakin";"SOFT";"Adjective";"1519";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Yumuşak";"The clue 'Sakin' means 'calm'. The correct translation for 'Soft' is 'Yumuşak'.";"Tatlı | Zayıf | Nazik | Yumuşak";"freedict+kelly+frequencywords"
"A2";"Yapraklı";"LEAF";"Noun";"1520";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Yaprak";"The clue 'Yapraklı' means 'leafy' (adjective). The correct translation for 'Leaf' is 'Yaprak'.";"";"freedict+kelly+frequencywords"
"A2";"Bekleme";"EXPECTATION";"Noun";"1523";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Beklenti";"The clue 'Bekleme' means 'waiting' or 'waiting period'. 'Beklenti' is the correct noun for 'Expectation'.";"Ümit";"freedict+kelly+frequencywords"
"A2";"Göstermek";"EXPOSE";"Verb";"1524";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Ortayaçıkarmak";"The clue 'Göstermek' is too broad and can be confused with 'show'. 'Ortayaçıkarmak' is a more precise synonym for 'expose'.";"Açmak | Keşfetmek";"freedict+kelly+frequencywords"
"A2";"Saklanmak";"HIDE";"Verb";"1526";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Gizlemek";"The clue 'Saklanmak' is reflexive (to hide oneself). The verb 'Hide' is transitive (to hide something). 'Gizlemek' is the correct transitive form.";"Gizlemek | Cilt | Post";"freedict+kelly+frequencywords"
"A2";"Sahip";"MASTER";"Noun";"1527";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Usta";"The clue 'Sahip' means 'owner'. While 'Master' can mean owner in specific contexts, 'Usta' is the standard translation for the noun 'Master' in many contexts.";"Baş | Patron | Ana | Efendi";"freedict+kelly+frequencywords"
"A2";"Olay";"AFFAIR";"Noun";"1528";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Olay";"The clue 'Olay' is a correct and common single-word translation for 'Affair' in this context.";"Hal | Vaka | Hadise";"freedict+kelly+frequencywords"
"A2";"Farklı";"UNLIKE";"Preposition";"1529";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.9";"Farklı";"The clue 'Farklı' is an adjective. 'Unlike' is a preposition. While they share a root meaning, 'Farklı' is not a direct grammatical equivalent for the prepositional use.";"";"freedict+kelly+frequencywords"
"A2";"Kök";"ROOT";"Noun";"1531";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Kök";"The current clue 'Temel' is acceptable, but 'Kök' is a more direct and common synonym for 'Root' in many contexts. However, 'Temel' is also correct. Since 'Kök' is a primary meaning, it is approved.";"Kaynak | Kök | Toptan | Kökten";"freedict+kelly+frequencywords"
"A2";"Zincir";"CHAIN";"Noun";"1532";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Zincir";"The clue is accurate, single-word, and matches the part of speech.";"";"freedict+kelly+frequencywords"
"A2";"Kurban";"VICTIM";"Noun";"1533";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Kurban";"The clue is accurate and unambiguous.";"";"freedict+kelly+frequencywords"
"A2";"Almak";"RECOVER";"Verb";"1534";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Kurtarmak";"The current clue 'Almak' (to get/buy) is incorrect for 'Recover'. 'Kurtarmak' or 'İyileşmek' are correct.";"Kurtarmak | İyileşmek";"freedict+kelly+frequencywords"
"A2";"Yarışmak";"COMPETE";"Verb";"1538";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Yarışmak";"The clue is accurate and matches the verb form.";"";"freedict+kelly+frequencywords"
"A2";"Evlenmek";"MARRY";"Verb";"1539";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Evlenmek";"The clue 'Evlenmek' is a direct, single-word translation of 'marry' and fits the A2 level.";"Birleştirmek | Birleşmek";"freedict+kelly+frequencywords"
"A2";"Köprü";"BRIDGE";"Noun";"1540";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Köprü";"The clue 'Köprü' is the standard and unambiguous translation for 'bridge'.";"";"freedict+kelly+frequencywords"
"A2";"Sıradışı";"UNUSUAL";"Adjective";"1543";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Sıradışı";"While 'Nadir' is correct, 'Sıradışı' is a more common and direct synonym for 'unusual' in many contexts.";"Seyrek";"freedict+kelly+frequencywords"
"A2";"Cinsiyet";"SEX";"Noun";"1544";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.85";"Cinsiyet";"The word 'Seks' is common but 'Cinsiyet' is often the primary meaning in educational contexts; however, 'Seks' is acceptable.";"";"freedict+kelly+frequencywords"
"A2";"Delik";"HOLE";"Noun";"1545";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.8";"Delik";"The word 'Hole' has many meanings (delik, çukur, boşluk). 'Delik' is the best single word, but the ambiguity of the term requires a check.";"Boşluk | Hücre | Zorluk | Çukur";"freedict+kelly+frequencywords"
"A2";"İslam";"ISLAM";"Noun";"1546";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Din";"The clue 'İslam' is the same as the answer; it should be a descriptive Turkish synonym like 'Din'.";"";"freedict+kelly+frequencywords"
"A2";"Sınır";"BOUNDARY";"Noun";"1547";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Sınır";"The clue is accurate, single-word, and matches the part of speech.";"";"freedict+kelly+frequencywords"
"A2";"Seçilmiş";"ELECT";"Verb";"1548";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Seçmek";"The answer is a verb, but the clue 'Seçilmiş' is an adjective/past participle. It should be 'Seçmek'.";"";"freedict+kelly+frequencywords"
"A2";"Yapmak";"FRAME";"Noun";"1549";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Çerçeve";"The clue 'Yapmak' is too broad and doesn't specifically target 'Frame'. 'Çerçeve' is the correct noun.";"Vücut | Beden | Çatı | Kurmak";"freedict+kelly+frequencywords"
"A2";"Ancak";"SKIN";"Noun";"1550";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Deri";"The clue 'Ancak' is completely unrelated to the word 'Skin'. 'Deri' is the correct translation.";"Deri";"freedict+kelly+frequencywords"
"A2";"Hesap";"COUNT";"Verb";"1552";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Saymak";"The word 'count' is a verb in this context, but the clue 'Hesap' is a noun. 'Saymak' is the correct verb form.";"Madde | Kont | Saymak | Sayma";"freedict+kelly+frequencywords"
"A2";"Plak";"RECORDING";"Noun";"1554";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kayıt";"The clue 'Plak' refers specifically to a vinyl record. 'Kayıt' is the accurate general term for 'recording'.";"Bant";"freedict+kelly+frequencywords"
"A2";"Sürü";"PACK";"Noun";"1556";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Paket";"The clue 'Sürü' means 'herd'. 'Paket' is the correct noun for 'pack' in a general sense.";"Takım | Gitmek | Çıkın | Denk";"freedict+kelly+frequencywords"
"A2";"Korumak";"PRESERVE";"Verb";"1557";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Korumak";"The clue 'Korumak' is a correct and common translation for the verb 'preserve'.";"Saklamak | Şekerleme";"freedict+kelly+frequencywords"
"A2";"Bayan";"LADY";"Noun";"1559";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Bayan";"The clue 'Bayan' is a standard and appropriate translation for 'lady' at A2 level.";"Hanımefendi | Hanım | Leydi";"freedict+kelly+frequencywords"
"A2";"Kanıt";"INDEX";"Noun";"1560";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Dizin";"The clue 'Kanıt' (Evidence) is incorrect for 'INDEX'. The correct term is 'Dizin'.";"Delil | İşaret | Gösterge | Katalog";"freedict+kelly+frequencywords"
"A2";"Kurmak";"FOUND";"Verb";"1564";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Bulundu";"The clue 'Kurmak' (To establish/set up) is incorrect for 'FOUND'. It should be 'Bulundu'.";"Dökmek";"freedict+kelly+frequencywords"
"A2";"Kalabalık";"CROWD";"Noun";"1565";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Kalabalık";"The clue is accurate and matches the word type and level.";"Doldurmak | Sıkıştırmak";"freedict+kelly+frequencywords"
"A2";"Fırsat";"SCOPE";"Noun";"1569";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kapsam";"The clue 'Fırsat' (Opportunity) is incorrect for 'SCOPE'. The correct term is 'Kapsam'.";"Saha | Vesile | Mikroskop";"freedict+kelly+frequencywords"
"A2";"Elbette";"SURELY";"Adverb";"1570";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Elbette";"The clue is accurate and matches the word type and level.";"Muhakkak";"freedict+kelly+frequencywords"
"A2";"Bütün";"SOLID";"Adjective";"1572";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Katı";"The clue 'Bütün' (Whole/All) is not a synonym for 'Solid'. 'Katı' is the correct single-word Turkish equivalent.";"Tam | Pek | Gerçek | Sıkı";"freedict+kelly+frequencywords"
"A2";"Zeki";"BRAIN";"Noun";"1573";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Beyin";"The clue 'Zeki' means 'Intelligent'. 'Brain' is the organ. 'Beyin' is the correct single-word synonym.";"Akıl | Zeka | Zihin";"freedict+kelly+frequencywords"
"A2";"Koridor";"HALL";"Noun";"1576";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Koridor";"The clue 'Koridor' is a correct and common single-word synonym for 'Hall'.";"Konak";"freedict+kelly+frequencywords"
"A2";"Dikkatli";"CAREFUL";"Adjective";"1577";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Dikkatli";"The clue 'Dikkatli' is a correct and common single-word synonym for 'Careful'.";"Tedbirli";"freedict+kelly+frequencywords"
"A2";"Pırlanta";"BRILLIANT";"Adjective";"1581";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Parlak";"The clue 'Pırlanta' means 'Diamond'. 'Brilliant' as an adjective means 'Parlak' or 'Harika'. 'Parlak' is the best single-word fit.";"";"freedict+kelly+frequencywords"
"A2";"Kuzey";"NORTH";"Noun";"1583";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Kuzey";"The clue is a direct and accurate translation of the word 'NORTH' and fits the A2 level.";"";"freedict+kelly+frequencywords"
"A2";"Düğün";"WEDDING";"Noun";"1587";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Düğün";"The clue is a direct and accurate translation of the word 'WEDDING'.";"";"freedict+kelly+frequencywords"
"A2";"Zevk";"KICK";"Verb";"1588";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Tekme";"The current clue 'Zevk' is incorrect. 'Kick' means 'Tekme' or 'Tekmelemek'. 'Zevk' is not a synonym.";"Şikayet | Tekme | Tekmelemek | Heves";"freedict+kelly+frequencywords"
"A2";"Gerçekten";"HONEST";"Adjective";"1589";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Dürüst";"The clue 'Gerçekten' is an adverb. 'Honest' is an adjective. The correct single-word clue should be 'Dürüst'.";"Dürüst | Namuslu";"freedict+kelly+frequencywords"
"A2";"Çalmak";"BLOW";"Verb";"1590";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Darbe";"The clue 'Çalmak' is incorrect for 'Blow'. 'Darbe' or 'Vurmak' would be appropriate for the verb 'Blow'.";"Saldırı | Rüzgar | Darbe | Felaket";"freedict+kelly+frequencywords"
"A2";"Yanlış";"FAULT";"Noun";"1592";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Hata";"The current clue 'Yanlış' is an adjective/adverb, while 'FAULT' is a noun. 'Hata' is the correct noun form.";"Hata | Çatlak | Ayıp | Kusur";"freedict+kelly+frequencywords"
"A2";"Sağ";"ALIVE";"Adjective";"1593";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Canlı";"The clue 'Sağ' means 'right' or 'healthy' and is ambiguous. 'Canlı' is the direct translation for 'alive'.";"Hayatta | Canlı | Hassas | Heyecanlı";"freedict+kelly+frequencywords"
"A2";"Ses";"CRY";"Verb";"1598";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Ağlamak";"The clue 'Ses' means 'sound' (noun), while 'CRY' is a verb. 'Ağlamak' is the correct verb form.";"Ağlama | Ağlamak | Bağırmak | Feryat";"freedict+kelly+frequencywords"
"A2";"Çok";"THICK";"Adjective";"1599";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kalın";"The clue 'Çok' means 'much/very'. 'Kalın' is the correct translation for 'thick'.";"Kalın | Sık | Koyu | Samimi";"freedict+kelly+frequencywords"
"A2";"Hazine";"MINE";"Pronoun";"1602";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Benim";"The clue 'Hazine' means 'treasure'. Since 'MINE' is listed as a Pronoun, the clue should be 'Benim' (possessive).";"Maden | Lağım";"freedict+kelly+frequencywords"
"A2";"Para";"POCKET";"Noun";"1605";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Cep";"The current clue 'Para' (Money) is a different concept. 'Cep' is the correct single-word noun for pocket.";"Cep | Saklamak | Çukur | Gizlemek";"freedict+kelly+frequencywords"
"A2";"Güzel";"SWEET";"Adjective";"1606";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Tatlı";"The clue 'Güzel' is too broad and can mean 'beautiful'. 'Tatlı' is the specific primary meaning for 'Sweet'.";"Hoş | Tatlı | Sevgili | Sevimli";"freedict+kelly+frequencywords"
"A2";"Doğru";"SQUARE";"Adjective";"1608";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kare";"The clue 'Doğru' means 'correct' or 'straight'. 'Kare' is the correct geometric term for 'Square'.";"Tam | Açık | Dürüst | Ada";"freedict+kelly+frequencywords"
"A2";"Güzel";"GLAD";"Adjective";"1609";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Memnun";"The clue 'Güzel' is ambiguous. 'Memnun' or 'Mutlu' are accurate single-word adjectives for 'Glad'.";"Parlak | Gülen";"freedict+kelly+frequencywords"
"A2";"Durdurmak";"SHUT";"Verb";"1617";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kapat";"The clue 'Durdurmak' means 'to stop'. 'Kapat' is the correct verb for 'Shut'.";"Kapalı | Kapatmak | Susturmak | Kapamak";"freedict+kelly+frequencywords"
"A2";"Herkes";"ANYBODY";"Pronoun";"1618";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Herkes";"The clue 'Herkes' is a correct, single-word Turkish equivalent for 'Anybody' in this context.";"";"freedict+kelly+frequencywords"
"A2";"Zarar";"HURT";"Verb";"1619";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Zarar";"The clue 'Zarar' is a valid single-word synonym for 'Hurt' as a verb/noun concept.";"Acı | İncitmek | Hasar | Ağrı";"freedict+kelly+frequencywords"
"A2";"Put";"GOD";"Noun";"1620";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Tanrı";"The current clue 'Put' is unrelated to the word 'God'. 'Tanrı' is the correct Turkish equivalent.";"";"freedict+kelly+frequencywords"
"A2";"Diz";"KNEE";"Noun";"1624";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Diz";"The clue 'Diz' is the exact and correct translation for 'Knee'.";"";"freedict+kelly+frequencywords"
"A2";"Bağırmak";"SHOUT";"Verb";"1626";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.9";"Bağırmak";"While 'Çığlık' is a noun (Scream), 'Bağırmak' is the verb form. However, 'Çığlık' is often used in such contexts; 'Bağırmak' is slightly more accurate for the verb 'Shout'.";"Çağırmak | Bağırmak | Bağırma | Feryat";"freedict+kelly+frequencywords"
